Closing Date,Chevron Corporation (NYSE:CVX),Exxon Mobil Corporation (NYSE:XOM),Microsoft Corporation (NasdaqGS:MSFT),Apple Inc. (NasdaqGS:AAPL),Bank of America Corporation (NYSE:BAC),JPMorgan Chase & Co. (NYSE:JPM),Walmart Inc. (NYSE:WMT),Target Corporation (NYSE:TGT),The Coca-Cola Company (NYSE:KO),"PepsiCo, Inc. (NasdaqGS:PEP)",Johnson & Johnson (NYSE:JNJ),Abbott Laboratories (NYSE:ABT),The Procter & Gamble Company (NYSE:PG),Unilever PLC (LSE:ULVR),The Boeing Company (NYSE:BA),Airbus SE (ENXTPA:AIR),Caterpillar Inc. (NYSE:CAT),Deere & Company (NYSE:DE),Wells Fargo & Company (NYSE:WFC),Citigroup Inc. (NYSE:C),"Meta Platforms, Inc. (NasdaqGS:META)",Alphabet Inc. (NasdaqGS:GOOGL)
2010-08-04,79.02,62.72,25.73,9.39,14.19,41.29,51.60,51.50,28.28,66.17,59.74,50.18,59.55,18.31,69.25,18.14,71.12,67.56,27.93,41.40,,
2010-08-05,79.07,62.71,25.37,9.35,14.02,41.27,51.62,52.86,28.19,65.58,59.76,49.98,59.86,17.36,68.71,18.675,71.96,67.98,27.88,41.00,,
2010-08-06,78.73,61.97,25.55,9.29,13.96,40.44,51.79,52.32,28.38,65.90,59.96,50.57,60.02,16.89,68.70,18.54,71.56,68.04,27.75,40.60,,
2010-08-09,79.29,62.45,25.61,9.35,13.91,39.82,52.06,53.35,28.56,66.42,60.05,50.88,60.38,17.16,68.99,18.365,72.07,69.29,28.23,40.80,,
2010-08-10,79.04,61.93,25.07,9.26,13.63,39.17,52.22,52.94,28.49,66.53,59.43,51.47,60.78,17.33,68.62,18.295,71.42,67.92,27.77,40.00,,
2010-08-11,77.13,60.39,24.86,8.94,13.19,37.77,51.02,52.01,28.02,65.45,58.50,50.39,60.27,17.07,65.60,17.855,68.71,65.34,26.30,38.50,,
2010-08-12,77.07,60.23,24.49,8.99,13.06,37.81,50.43,51.81,27.85,65.18,58.52,50.39,59.99,17.31,64.70,18.165,67.50,65.53,26.00,38.70,,
2010-08-13,77.40,59.91,24.40,8.90,13.23,37.50,50.40,50.81,27.87,65.56,58.15,50.06,59.82,17.05,64.84,18.025,68.01,64.85,25.84,38.80,,
2010-08-16,77.71,59.88,24.50,8.84,13.19,37.69,50.41,50.72,27.94,65.43,58.01,50.34,59.77,17.03,64.40,18.11,68.49,65.59,25.68,38.70,,
2010-08-17,77.77,60.82,24.71,9.00,13.21,37.48,51.02,50.93,28.06,65.55,59.22,50.69,60.29,17.24,65.99,18.435,69.74,67.23,25.34,38.50,,
2010-08-18,77.04,60.15,24.82,9.04,13.32,37.89,50.86,51.95,27.92,65.52,59.35,50.23,60.75,17.41,66.00,18.48,69.75,65.98,25.38,38.60,,
2010-08-19,75.84,59.29,24.44,8.92,13.02,37.07,50.06,51.85,27.64,64.66,58.72,49.32,60.19,16.99,64.62,18.215,69.29,65.71,24.43,37.90,,
2010-08-20,75.05,58.89,24.23,8.92,12.87,37.14,50.22,52.15,27.65,64.80,58.74,49.34,59.98,16.95,64.60,17.895,68.86,65.13,24.60,37.50,,
2010-08-23,75.05,59.50,24.28,8.78,12.87,36.88,51.14,52.01,27.80,64.82,58.87,49.78,60.03,16.98,63.30,18.525,66.84,63.02,24.23,37.50,,
2010-08-24,73.78,58.94,24.04,8.57,12.64,36.21,51.30,51.53,27.83,64.78,58.01,49.48,59.66,16.92,60.93,18.375,65.04,62.34,23.64,37.10,,
2010-08-25,74.07,58.91,24.10,8.67,12.66,36.23,51.55,51.57,27.70,64.57,57.98,49.82,59.67,16.88,60.76,17.925,64.70,62.86,23.60,36.80,,
2010-08-26,73.33,58.48,23.82,8.58,12.47,35.63,50.97,51.66,27.58,64.13,57.80,49.50,59.54,17.2,61.32,17.95,63.95,62.75,23.49,36.60,,
2010-08-27,74.93,59.80,23.93,8.63,12.64,36.60,51.00,51.74,28.08,64.12,57.60,49.84,59.80,17.27,63.16,17.385,65.90,64.63,24.00,37.60,,
2010-08-30,73.78,59.00,23.64,8.66,12.32,35.85,50.55,50.80,27.78,63.60,57.30,49.49,59.37,17.27,62.10,17.315,64.47,62.98,23.25,36.70,,
2010-08-31,74.08,59.11,23.47,8.68,12.46,36.36,50.14,51.16,27.94,64.18,57.02,49.34,59.67,17.22,61.13,17.365,65.16,63.27,23.55,37.09,,
2010-09-01,76.77,60.91,23.90,8.94,13.21,37.74,51.20,52.24,28.66,64.89,58.29,50.27,59.80,17.57,62.29,17.86,68.16,66.53,24.66,38.48,,
2010-09-02,77.45,61.06,23.94,9.01,13.28,38.16,51.76,52.55,28.69,64.97,58.61,50.61,60.07,17.46,63.39,18.36,68.54,67.75,25.10,38.80,,
2010-09-03,78.00,61.32,24.29,9.24,13.50,39.17,52.04,52.83,28.78,65.57,58.93,50.74,60.29,17.42,64.64,18.145,70.08,68.63,25.84,39.10,,
2010-09-07,77.05,60.55,23.96,9.21,13.21,38.28,51.86,52.33,28.82,65.48,58.70,50.49,60.14,17.43,63.42,18.17,69.70,67.67,24.92,38.30,,
2010-09-08,77.25,60.75,23.93,9.39,13.37,39.12,51.83,52.49,28.92,65.43,58.85,50.45,60.37,17.52,64.50,18.015,70.74,68.09,25.22,38.40,,
2010-09-09,77.36,61.05,24.01,9.40,13.50,40.10,51.91,52.72,29.15,66.10,59.82,51.09,60.29,17.68,63.44,18.63,70.64,67.34,25.69,39.10,,
2010-09-10,78.82,61.20,23.85,9.41,13.55,39.76,51.97,53.06,29.26,66.41,59.98,51.54,60.40,17.77,63.84,18.995,71.26,67.81,25.75,39.10,,
2010-09-13,79.25,61.00,25.11,9.54,13.95,41.12,52.21,53.19,29.02,66.25,60.32,51.45,60.48,17.68,64.19,19.21,72.24,69.78,26.50,39.90,,
2010-09-14,79.51,61.01,25.03,9.57,13.68,40.72,52.66,53.75,28.80,65.98,60.58,51.41,60.64,17.85,62.76,19.18,71.83,70.03,26.06,39.40,,
2010-09-15,79.21,61.00,25.12,9.65,13.71,40.98,52.86,53.76,28.71,66.50,61.05,51.66,61.11,17.78,62.73,18.99,72.13,70.06,26.34,39.20,,
2010-09-16,79.05,60.97,25.33,9.88,13.55,40.99,53.15,53.96,28.76,66.61,61.29,51.61,61.11,17.76,62.58,18.65,72.00,69.64,26.06,39.70,,
2010-09-17,78.46,60.78,25.22,9.83,13.40,40.06,53.01,53.74,28.78,66.12,61.57,51.64,60.97,17.5,62.95,18.925,73.18,72.45,26.01,39.50,,
2010-09-20,79.90,61.55,25.43,10.12,13.74,41.19,53.54,54.60,28.99,66.89,62.09,52.26,61.43,18.03,63.72,19.32,74.75,73.61,26.56,39.90,,
2010-09-21,79.75,61.54,25.15,10.13,13.65,40.59,53.57,54.07,29.06,66.46,61.94,52.15,61.52,18.01,64.23,19.595,76.39,73.04,26.38,39.40,,
2010-09-22,79.25,61.45,24.61,10.28,13.42,39.94,53.82,54.10,29.12,66.66,61.97,51.99,61.79,18.01,63.90,18.93,76.18,72.08,25.81,38.80,,
2010-09-23,78.54,61.15,24.43,10.32,13.17,39.10,53.65,53.77,28.94,65.79,61.81,51.60,61.22,17.9,62.65,18.545,76.26,71.19,25.04,38.00,,
2010-09-24,80.12,61.75,24.78,10.44,13.60,39.75,54.08,55.05,29.31,66.13,62.14,51.94,61.64,17.93,64.60,19.25,79.73,72.64,25.59,39.04,,
2010-09-27,80.08,61.71,24.73,10.40,13.24,39.08,53.48,54.39,29.30,66.37,62.03,52.10,61.04,18.16,63.89,19.26,79.54,72.10,25.53,38.70,,
2010-09-28,80.88,62.06,24.68,10.25,13.27,38.95,53.82,54.53,29.55,66.78,62.43,52.38,60.62,18.35,64.52,19.04,79.67,71.59,25.35,38.83,,
2010-09-29,81.28,61.59,24.50,10.26,13.11,38.41,53.35,53.54,29.38,66.75,62.31,52.49,60.25,18.44,65.97,18.745,79.99,71.73,25.04,39.20,,
2010-09-30,81.05,61.79,24.49,10.13,13.10,38.06,53.52,53.44,29.26,66.44,61.96,52.24,59.97,18.41,66.54,18.295,78.68,69.78,25.12,39.10,,
2010-10-01,81.95,62.54,24.38,10.09,13.30,38.81,53.36,53.47,29.56,67.00,61.75,52.58,60.16,18.31,66.83,18.08,78.22,68.57,25.56,40.90,,
2010-10-04,81.31,62.19,23.91,9.95,13.15,38.95,53.57,53.42,29.44,66.87,61.67,52.51,59.96,18.24,66.33,18.18,77.27,68.62,25.38,40.30,,
2010-10-05,83.39,63.26,24.35,10.32,13.56,39.64,54.00,54.24,29.83,67.76,62.80,53.08,60.82,18.34,68.60,18.6,79.40,71.30,26.25,41.30,,
2010-10-06,83.89,63.94,24.43,10.33,13.39,39.90,54.56,54.07,29.90,68.11,63.21,52.98,60.87,18.45,68.58,18.07,79.08,71.96,26.30,41.00,,
2010-10-07,83.52,63.85,24.53,10.33,13.31,39.52,54.36,54.32,29.72,66.10,63.22,52.58,60.80,18.45,68.46,17.87,78.74,71.90,26.00,41.80,,
2010-10-08,83.94,64.38,24.57,10.50,13.18,39.31,54.41,54.20,29.71,65.75,63.23,52.81,61.86,18.14,69.23,17.975,80.37,75.35,25.95,41.90,,
2010-10-11,83.71,64.55,24.59,10.55,13.15,39.73,54.61,54.85,29.78,65.52,63.30,52.81,62.14,17.94,69.99,18.01,79.98,75.31,25.65,41.80,,
2010-10-12,83.84,64.70,24.83,10.66,13.52,40.40,53.92,54.74,29.80,66.08,63.29,53.51,62.02,17.98,70.22,18.31,79.34,74.66,25.98,42.40,,
2010-10-13,83.67,65.04,25.34,10.72,13.29,39.84,53.82,54.42,29.97,66.40,63.58,53.18,62.63,18.14,71.47,18.475,80.29,75.28,25.81,42.50,,
2010-10-14,83.90,65.30,25.23,10.80,12.60,38.72,53.25,54.07,29.96,66.64,63.74,53.21,62.80,18.25,71.36,18.145,79.91,75.09,24.72,40.60,,
2010-10-15,83.61,65.19,25.54,11.24,11.98,37.15,53.35,54.33,29.97,66.68,63.57,53.17,62.76,18.18,70.11,17.655,79.75,76.16,23.58,39.50,,
2010-10-18,84.48,66.28,25.82,11.36,12.34,38.20,53.76,54.04,30.00,66.50,63.86,53.67,63.35,18.14,70.23,17.93,80.24,76.05,24.87,41.70,,
2010-10-19,82.79,65.12,25.10,11.05,11.80,37.69,53.32,53.50,30.17,65.41,63.29,52.87,63.18,17.91,69.05,18.2,78.55,74.92,24.55,40.60,,
2010-10-20,84.02,66.01,25.31,11.09,11.75,38.10,53.47,54.18,30.58,64.97,63.60,52.42,63.37,18,71.36,18.2,80.32,76.44,25.60,41.10,,
2010-10-21,84.25,66.32,25.42,11.05,11.36,37.70,54.03,54.21,30.74,65.18,63.99,52.84,63.51,18.46,71.50,18.45,78.89,77.05,26.03,40.70,,
2010-10-22,84.55,66.34,25.38,10.98,11.44,37.70,54.06,53.87,30.81,65.01,63.81,52.56,63.40,18.4,71.26,18.43,78.33,77.25,26.11,41.10,,
2010-10-25,84.87,66.20,25.19,11.03,11.16,37.07,53.95,53.76,30.51,65.05,63.98,52.51,63.54,18.56,71.66,18.09,79.05,77.24,25.72,42.10,,
2010-10-26,85.15,66.53,25.90,11.00,11.30,37.20,54.56,53.14,30.62,64.79,63.84,52.69,62.86,18.12,71.30,18.255,78.65,76.42,25.91,41.80,,
2010-10-27,84.31,65.67,26.05,10.99,11.54,37.54,53.87,52.73,30.60,64.27,63.57,51.64,63.08,17.96,70.86,18.385,78.22,75.84,25.75,41.70,,
2010-10-28,84.44,66.22,26.28,10.90,11.53,37.51,54.08,52.36,30.61,65.01,63.56,51.75,63.19,17.96,71.27,18.61,77.74,75.50,25.94,41.70,,
2010-10-29,82.60,66.49,26.67,10.75,11.45,37.63,54.17,51.94,30.66,65.30,63.74,51.32,63.57,17.99,70.64,18.885,78.60,76.80,26.06,41.70,,
2010-11-01,81.45,66.95,26.95,10.86,11.50,37.42,54.31,53.48,30.86,65.55,63.69,50.60,63.62,18.04,70.48,19.125,79.27,76.34,25.93,41.50,,
2010-11-02,82.15,67.84,27.39,11.05,11.40,36.96,54.79,53.95,30.93,65.80,63.88,50.88,64.02,18.22,69.78,19.28,79.75,77.34,25.97,41.70,,
2010-11-03,82.70,67.97,27.03,11.17,11.52,37.72,54.91,53.97,30.98,65.20,64.19,51.04,64.31,18.1,68.94,19.025,79.88,77.52,26.46,41.90,,
2010-11-04,85.14,69.38,27.14,11.37,12.13,39.80,55.36,54.76,31.23,65.35,64.76,50.88,65.00,19.24,70.85,18.255,83.18,79.18,27.46,43.30,,
2010-11-05,84.98,70.00,26.85,11.33,12.36,40.94,55.20,55.15,31.29,65.08,64.65,50.92,65.00,19.13,71.27,18.4,83.54,79.10,29.22,44.90,,
2010-11-08,84.80,70.32,26.81,11.38,12.60,40.51,54.91,54.90,31.23,65.11,64.33,50.45,64.75,19.01,70.21,18.52,83.12,78.67,29.04,44.38,,
2010-11-09,83.56,70.63,26.95,11.29,12.27,39.90,55.05,54.46,31.32,65.30,64.31,50.05,64.81,18.97,69.25,18.555,81.91,77.87,28.13,43.00,,
2010-11-10,85.17,71.13,26.94,11.36,12.57,40.62,54.51,54.58,31.28,65.25,63.95,50.17,64.57,18.6,67.07,19.095,82.46,78.92,28.58,44.20,,
2010-11-11,86.09,71.83,26.68,11.31,12.37,40.02,54.34,54.30,31.40,64.90,63.92,49.78,64.36,18.52,65.37,19.005,82.44,78.79,28.19,43.60,,
2010-11-12,85.44,70.99,26.27,11.00,12.12,39.61,54.13,54.19,31.46,64.64,63.67,48.58,64.33,18.45,63.09,18.16,81.04,76.86,27.54,42.90,,
2010-11-15,84.86,70.48,26.20,10.97,12.10,40.08,53.95,54.16,31.48,64.42,64.14,48.16,64.29,18.53,63.61,18.03,81.82,76.48,27.65,43.20,,
2010-11-16,82.48,68.94,25.81,10.77,11.94,39.61,54.26,53.79,31.04,64.04,63.14,47.66,63.45,18.35,62.78,17.19,80.37,75.70,27.19,42.20,,
2010-11-17,82.46,69.01,25.57,10.73,11.62,39.18,53.77,55.62,31.26,63.94,63.06,47.80,63.27,18.48,62.50,17.32,81.17,76.00,26.86,41.90,,
2010-11-18,83.82,70.31,25.84,11.02,11.70,39.66,53.98,55.32,31.92,64.77,63.83,47.62,64.02,18.77,64.61,17.32,83.11,77.28,27.51,43.00,,
2010-11-19,83.94,70.54,25.69,10.95,11.66,39.41,54.39,56.31,32.16,64.71,63.83,47.40,64.05,18.84,63.59,17.32,83.97,77.98,27.49,42.68,,
2010-11-22,83.45,70.19,25.73,11.19,11.30,38.51,54.38,55.77,32.14,64.70,63.62,47.25,63.56,18.74,64.03,16.97,84.00,77.25,26.95,41.80,,
2010-11-23,81.75,68.98,25.12,11.03,11.09,37.63,53.67,55.24,31.81,63.89,62.87,46.95,62.61,18.26,63.60,16.675,82.63,76.34,26.80,41.00,,
2010-11-24,82.93,69.88,25.37,11.24,11.28,38.16,54.01,57.25,32.31,64.33,63.29,46.96,62.60,18.41,65.41,17.51,84.69,76.23,27.11,41.68,,
2010-11-26,82.05,69.27,25.25,11.25,11.14,37.59,53.74,56.85,32.10,63.98,62.30,46.80,62.13,18.37,64.91,17.46,84.13,76.00,26.71,41.30,,
2010-11-29,81.69,69.45,25.31,11.32,11.31,37.91,53.85,56.33,31.70,64.01,61.91,46.49,62.13,17.95,64.36,17.215,83.67,75.18,27.20,41.50,,
2010-11-30,80.97,69.56,25.26,11.11,10.95,37.40,54.09,56.94,31.59,64.63,61.55,46.51,61.07,17.77,63.77,17.26,84.60,74.70,27.21,42.00,,
2010-12-01,82.70,71.33,26.04,11.30,11.29,38.15,54.70,58.02,32.35,65.63,62.42,47.01,62.15,18.06,65.72,17.48,87.45,76.14,27.53,43.00,,
2010-12-02,84.50,71.48,26.89,11.36,11.68,39.31,54.75,59.65,32.45,65.20,62.60,47.61,62.36,18.51,66.59,17.58,88.62,78.30,28.78,44.20,,
2010-12-03,84.89,71.19,27.02,11.34,11.86,39.61,54.62,59.12,32.25,65.17,62.56,47.37,62.33,18.55,66.54,17.5,89.38,78.31,29.05,44.50,,
2010-12-06,84.95,71.31,26.84,11.43,11.64,39.91,54.49,59.23,32.00,64.73,62.20,46.92,62.06,18.531853,66.59,17.38,89.20,79.04,28.74,44.50,,
2010-12-07,86.30,71.46,26.87,11.36,11.57,39.25,55.09,59.09,32.07,64.68,62.31,46.89,62.15,19.06,66.23,17.925,90.35,81.42,28.47,46.20,,
2010-12-08,86.14,71.85,27.23,11.46,12.00,40.26,54.49,59.13,32.20,64.63,62.45,46.73,62.63,18.98,65.18,18.485,89.62,80.61,29.37,46.40,,
2010-12-09,86.65,72.00,27.08,11.42,12.65,40.81,54.34,59.41,32.42,64.72,62.06,47.13,62.87,19.07,64.61,17.915,89.67,80.55,30.07,46.88,,
2010-12-10,87.03,72.18,27.34,11.45,12.80,41.43,54.28,58.95,32.33,64.90,61.91,47.62,63.20,18.94,64.16,17.975,89.94,82.14,30.27,47.70,,
2010-12-13,88.37,72.36,27.25,11.49,12.54,41.51,54.21,58.79,32.43,65.53,61.86,47.48,63.19,19.19,63.79,17.915,91.63,81.91,30.22,48.10,,
2010-12-14,88.38,72.18,27.62,11.44,12.40,40.79,54.45,59.08,31.95,65.59,62.77,48.05,63.55,19.43,64.49,17.825,92.09,82.54,29.82,46.90,,
2010-12-15,88.01,71.85,27.85,11.44,12.29,40.21,54.23,58.78,32.37,65.24,62.57,48.12,63.64,19.54,64.24,17.645,93.12,81.56,29.79,45.90,,
2010-12-16,89.06,72.22,27.99,11.47,12.52,40.01,54.63,59.06,32.67,65.75,62.40,48.56,64.50,19.66,64.40,17.825,93.20,82.28,30.02,45.87,,
2010-12-17,88.49,72.17,27.90,11.45,12.57,39.67,54.41,58.52,32.85,65.97,62.54,48.38,64.81,19.72,65.03,17.655,92.59,81.55,29.96,47.00,,
2010-12-20,88.80,72.22,27.81,11.51,12.62,39.95,53.77,58.60,32.66,66.31,62.49,48.27,64.97,19.69,63.27,17.89,93.30,82.57,30.10,47.10,,
2010-12-21,89.23,72.72,28.07,11.58,12.98,41.00,53.65,59.70,32.75,65.40,62.34,48.00,64.87,19.82,64.19,18.06,94.63,84.46,30.82,47.40,,
2010-12-22,89.92,72.80,28.19,11.61,13.38,42.16,53.31,60.03,32.80,65.68,62.02,47.84,64.95,19.82,64.61,18.025,94.57,83.95,31.31,47.30,,
2010-12-23,90.68,73.20,28.30,11.56,13.06,42.08,53.60,60.26,32.79,65.69,62.25,47.81,65.24,19.88,65.06,17.955,94.45,83.58,30.99,46.80,,
2010-12-27,90.12,73.01,28.07,11.60,13.27,42.67,53.57,60.05,32.54,65.42,61.93,47.38,64.67,19.88,64.75,18.025,94.07,83.57,31.21,47.70,,
2010-12-28,91.19,73.42,28.01,11.62,13.34,42.61,53.74,59.91,32.68,65.28,62.05,47.39,64.76,19.88,64.86,17.875,93.69,83.54,31.20,47.80,,
2010-12-29,91.37,73.37,27.97,11.62,13.31,42.36,54.08,59.89,32.73,65.33,62.13,47.42,64.40,19.95,65.05,17.905,93.78,83.31,31.02,47.70,,
2010-12-30,91.60,73.36,27.85,11.56,13.28,42.23,54.07,59.95,32.75,65.12,61.94,47.57,64.28,19.86,65.01,17.765,93.87,83.30,30.82,47.60,,
2010-12-31,91.25,73.12,27.91,11.52,13.34,42.42,53.93,60.13,32.89,65.33,61.85,47.91,64.33,19.63,65.26,17.44,93.66,83.05,30.99,47.30,,
2011-01-03,91.94,74.55,27.98,11.77,14.19,43.58,54.56,60.77,32.61,65.75,62.82,47.82,64.77,19.63,66.40,17.785,94.15,83.59,31.58,49.00,,
2011-01-04,91.60,74.90,28.09,11.83,14.24,44.16,54.77,59.99,31.94,65.41,63.35,48.27,64.95,19.72,66.94,17.93,93.71,83.02,31.65,49.00,,
2011-01-05,91.44,74.70,28.00,11.93,14.50,44.70,54.41,58.94,31.75,66.59,63.31,48.27,64.80,19.55,67.48,18.39,94.52,84.24,32.37,49.70,,
2011-01-06,90.69,75.18,28.82,11.92,14.44,44.48,53.96,54.93,31.52,66.84,63.21,48.17,64.69,19.28,68.80,19.08,93.54,84.25,32.15,49.50,,
2011-01-07,91.19,75.59,28.60,12.00,14.25,43.64,54.08,55.05,31.46,66.39,62.60,48.37,64.50,19.06,69.38,19.15,93.73,84.34,31.50,49.40,,
2011-01-10,90.41,75.13,28.22,12.23,14.40,43.40,53.73,55.22,31.53,66.05,62.16,47.94,64.36,18.97,69.09,19.16,93.39,84.58,31.20,49.10,,
2011-01-11,91.83,75.69,28.11,12.20,14.69,43.60,54.29,55.19,31.35,66.33,62.27,47.84,64.04,19.03,68.96,20.07,93.95,85.66,31.40,49.40,,
2011-01-12,92.45,76.58,28.55,12.30,14.99,44.71,54.85,55.45,31.52,66.73,62.50,47.58,64.97,19.01,70.15,20.495,93.49,87.45,32.01,50.80,,
2011-01-13,92.18,76.71,28.19,12.35,14.77,44.45,54.79,55.42,31.70,66.91,62.91,47.37,65.48,18.97,69.83,20.3,94.14,89.47,31.89,50.40,,
2011-01-14,92.83,77.84,28.30,12.45,15.25,44.91,54.81,55.07,31.57,66.78,62.55,46.89,65.53,18.94,70.07,20.75,94.01,89.52,32.75,51.30,,
2011-01-18,93.35,78.71,28.66,12.17,15.00,44.75,55.14,54.63,31.74,66.57,62.10,47.20,65.50,18.9,72.47,21.45,96.23,90.60,32.49,48.00,,
2011-01-19,92.97,78.24,28.47,12.10,14.37,43.71,55.03,54.53,31.71,65.90,62.56,47.33,65.35,18.95,71.73,20.95,95.54,89.40,31.81,47.60,,
2011-01-20,92.71,77.75,28.35,11.88,14.54,44.75,55.99,55.55,31.47,65.90,62.86,47.96,65.80,18.9,71.12,20.56,93.61,89.26,31.89,48.00,,
2011-01-21,93.78,78.98,28.02,11.67,14.25,45.29,55.73,55.73,31.39,65.87,62.66,47.92,65.91,19.12,71.68,20.39,92.75,89.24,32.51,48.90,,
2011-01-24,94.10,78.59,28.38,12.05,13.92,45.02,56.05,55.80,31.63,66.18,62.22,48.17,66.58,19.2,72.73,20.54,94.57,90.12,32.70,48.60,,
2011-01-25,94.08,78.68,28.45,12.19,13.63,44.87,57.26,55.95,31.48,65.77,61.08,47.96,66.70,18.7,72.24,20.74,94.39,89.39,32.70,48.20,,
2011-01-26,94.64,79.66,28.78,12.28,13.55,44.98,57.32,55.59,31.48,65.86,60.60,46.75,66.11,18.66,70.02,20.75,95.75,90.99,32.45,48.10,,
2011-01-27,94.75,79.88,28.87,12.26,13.67,45.10,57.57,54.83,31.35,65.56,60.68,46.38,64.18,18.46,70.56,21.585,96.63,90.98,32.50,48.30,,
2011-01-28,93.37,78.99,27.75,12.00,13.60,44.54,56.70,54.35,31.11,64.40,60.01,45.49,64.20,18.27,69.23,21.655,95.68,88.91,31.84,47.20,,
2011-01-31,94.93,80.68,27.73,12.12,13.73,44.94,56.07,54.83,31.43,64.31,59.77,45.16,63.13,18.16,69.48,21.05,97.01,90.90,32.42,48.20,,
2011-02-01,96.22,83.91,27.99,12.32,14.31,45.93,56.33,54.64,31.53,65.05,60.63,45.23,62.92,18.25,70.29,20.975,98.01,92.96,33.44,49.00,,
2011-02-02,96.48,83.41,27.94,12.30,14.24,45.45,55.86,53.46,31.43,64.65,60.62,45.73,62.79,18.57,71.00,20.84,99.09,94.09,32.72,48.50,,
2011-02-03,97.31,83.44,27.65,12.27,14.43,45.46,55.92,54.06,31.29,64.18,60.80,46.00,62.90,18.37,70.98,20.76,98.93,93.48,32.75,48.10,,
2011-02-04,97.11,83.28,27.77,12.38,14.29,44.59,56.03,54.27,31.28,63.84,60.84,46.12,63.61,18.31,71.38,20.335,99.59,93.21,32.76,48.20,,
2011-02-07,97.66,83.93,28.20,12.57,14.67,45.50,56.07,54.80,31.26,63.68,60.87,45.69,64.55,18.33,71.93,20.85,100.47,94.14,33.32,49.00,,
2011-02-08,97.74,82.98,28.28,12.69,14.61,45.74,56.38,55.39,31.44,64.17,60.94,45.61,64.64,18.44,72.71,21.165,100.61,93.49,34.10,48.90,,
2011-02-09,96.24,82.55,27.97,12.79,14.64,45.11,56.73,55.01,31.58,64.42,60.88,45.54,64.39,18.23,72.63,20.89,99.79,93.95,33.13,48.40,,
2011-02-10,96.70,83.20,27.50,12.66,14.49,45.53,55.59,54.56,31.77,63.36,60.93,45.49,64.58,18.14,72.66,20.98,100.60,94.52,33.00,47.80,,
2011-02-11,96.45,82.82,27.25,12.74,14.77,46.57,55.69,54.39,31.79,63.87,60.70,45.56,64.73,18.07,72.14,21.765,103.54,95.42,33.76,48.80,,
2011-02-14,96.95,84.91,27.23,12.83,14.89,46.54,54.80,53.63,31.57,63.34,60.70,45.98,64.54,18.06,72.26,21.73,103.26,94.76,33.87,49.10,,
2011-02-15,96.34,82.97,26.96,12.85,14.77,46.82,54.95,53.86,31.60,64.35,60.62,46.75,63.92,17.93,71.40,21.84,103.00,93.62,33.68,49.10,,
2011-02-16,96.66,83.69,27.02,12.97,14.84,47.94,54.55,53.74,31.70,63.96,60.52,46.26,63.76,17.98,72.48,22.24,103.55,95.86,33.30,49.00,,
2011-02-17,97.17,83.88,27.21,12.80,14.81,47.82,54.75,53.15,32.28,64.70,60.79,46.32,64.00,18.06,72.24,21.77,103.36,95.26,32.95,49.40,,
2011-02-18,98.72,84.50,27.06,12.52,14.75,48.00,55.38,51.90,32.28,63.41,61.11,46.88,64.30,18.27,73.04,21.65,105.86,95.00,32.64,49.10,,
2011-02-22,100.32,85.44,26.59,12.09,14.18,46.01,53.67,51.07,31.88,63.15,60.65,46.97,64.07,18.23,70.93,21.05,102.01,91.00,31.38,46.90,,
2011-02-23,102.27,87.07,26.59,12.24,14.17,45.96,53.03,50.26,31.96,62.93,60.39,46.47,64.15,18.1,70.23,20.85,100.02,88.26,31.50,47.00,,
2011-02-24,102.03,85.97,26.77,12.25,13.97,45.91,52.09,52.00,31.94,63.03,60.25,47.20,63.05,18.25,70.76,20.77,100.57,88.91,31.44,46.90,,
2011-02-25,102.10,85.34,26.55,12.43,14.20,46.68,51.75,52.36,32.16,63.60,59.64,47.64,62.84,18.37,72.30,20.66,102.00,90.49,32.40,47.00,,
2011-02-28,103.75,85.53,26.58,12.61,14.29,46.69,51.98,52.55,31.96,63.42,61.44,48.10,63.05,18.24,72.01,20.96,102.93,90.15,32.26,46.80,,
2011-03-01,102.90,84.80,26.16,12.48,13.93,45.60,52.07,52.47,32.46,63.21,60.70,47.50,62.74,18.23,70.12,20.65,99.86,89.06,31.65,45.70,,
2011-03-02,103.47,85.08,26.08,12.58,13.83,45.21,51.97,52.30,32.22,62.94,60.81,47.68,62.41,18.2,69.57,20.32,100.97,89.55,31.55,46.00,,
2011-03-03,104.19,85.82,26.20,12.84,14.27,46.08,52.01,52.08,32.79,63.75,61.05,48.35,62.55,18.33,71.71,19.78,104.25,92.63,32.41,46.80,,
2011-03-04,103.75,85.08,25.95,12.86,14.12,45.52,52.07,51.65,32.61,63.40,61.06,48.69,62.03,18.31,71.80,19.695,103.04,92.35,31.91,45.40,,
2011-03-07,103.01,84.72,25.72,12.69,14.03,45.19,52.02,51.30,32.61,63.47,60.40,48.50,61.71,18.35,70.88,19.3,102.13,90.37,31.72,45.20,,
2011-03-08,103.77,84.60,25.91,12.71,14.69,46.40,52.44,51.51,32.82,63.79,60.71,48.70,62.05,18.4,72.04,19.84,104.13,91.51,32.51,46.40,,
2011-03-09,102.14,84.38,25.89,12.59,14.59,46.56,52.67,51.64,32.81,64.65,60.40,49.07,62.00,18.39,72.09,20.06,102.36,89.82,32.80,46.50,,
2011-03-10,99.08,81.38,25.41,12.38,14.26,45.53,52.65,51.16,32.65,64.43,59.61,48.50,61.49,18.48,71.29,19.785,98.39,87.55,32.06,45.40,,
